Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
2014,CLRD,Virginia,3108,35.3,8312076,0.3739
2014,CLRD,Vermont,333,41.2,625218,0.5326
2014,CLRD,Utah,757,32.6,2937399,0.2577
2014,CLRD,United States,147101,40.5,318386421,0.462
2014,CLRD,Texas,9668,40.5,26977142,0.3584
2014,CLRD,Tennessee,3969,52.5,6540826,0.6068
2014,CLRD,South Dakota,441,40.8,849088,0.5194
2014,CLRD,South Carolina,2715,48.2,4823793,0.5628
2014,CLRD,Rhode Island,505,36,1056017,0.4782
2014,CLRD,Pennsylvania,6422,37,12789101,0.5021
2014,CLRD,Oregon,1955,40.1,3964106,0.4932
2014,CLRD,Oklahoma,2772,63.3,3878367,0.7147
2014,CLRD,Ohio,6765,47.2,11602973,0.583
2014,CLRD,North Dakota,317,36.1,737382,0.4299
2014,CLRD,North Carolina,5023,45.1,9933944,0.5056
2014,CLRD,New York,6806,29.1,19656330,0.3462
2014,CLRD,New Mexico,1127,46.4,2090342,0.5391
2014,CLRD,New Jersey,3046,28.5,8866780,0.3435
2014,CLRD,New Hampshire,680,41.3,1333223,0.51
2014,CLRD,Nevada,1522,52.9,2819012,0.5399
2014,CLRD,Nebraska,1123,50.6,1879522,0.5975
2014,CLRD,Montana,668,50.3,1021891,0.6537
2014,CLRD,Missouri,3762,51.4,6056293,0.6212
2014,CLRD,Mississippi,1738,52.2,2990623,0.5811
2014,CLRD,Minnesota,2277,36,5451522,0.4177
2014,CLRD,Michigan,5345,44.2,9930589,0.5382
2014,CLRD,Massachusetts,2592,31.4,6763652,0.3832
2014,CLRD,Maryland,1909,29.4,5958165,0.3204
2014,CLRD,Maine,896,48.1,1330760,0.6733
2014,CLRD,Louisiana,2237,45.5,4644204,0.4817
2014,CLRD,Kentucky,3214,63.8,4414483,0.7281
2014,CLRD,Kansas,1673,49.2,2900896,0.5767
2014,CLRD,Iowa,1915,47.7,3109504,0.6159
2014,CLRD,Indiana,4029,54,6593533,0.6111
2014,CLRD,Illinois,5631,39.2,12888962,0.4369
2014,CLRD,Idaho,819,45.8,1631479,0.502
2014,CLRD,Hawaii,313,17.1,1414862,0.2212
2014,CLRD,Georgia,4332,45.6,10069001,0.4302
2014,CLRD,Florida,11178,38,19860330,0.5628
2014,CLRD,District of Columbia,136,21.9,662513,0.2053
2014,CLRD,Delaware,458,40.2,932596,0.4911
2014,CLRD,Connecticut,1368,30.2,3594783,0.3806
2014,CLRD,Colorado,2451,47.2,5351218,0.458
2014,CLRD,California,12780,32,38625139,0.3309
2014,CLRD,Arkansas,2092,58.9,2967726,0.7049
2014,CLRD,Arizona,3396,42.2,6733840,0.5043
2014,CLRD,Alaska,192,38.8,736307,0.2608
2014,CLRD,Alabama,3050,53.6,4842481,0.6298
2014,Alzheimer's disease,Wyoming,162,26.6,582548,0.2781
2014,Alzheimer's disease,Wisconsin,1876,25,5751974,0.3261
2014,Alzheimer's disease,West Virginia,620,25.5,1849467,0.3352
2014,Alzheimer's disease,Washington,3344,43.6,7052439,0.4742
2014,Alzheimer's disease,Virginia,1775,20.8,8312076,0.2135
2014,Alzheimer's disease,Vermont,266,31.9,625218,0.4255
2014,Alzheimer's disease,Utah,584,26.7,2937399,0.1988
2014,Alzheimer's disease,United States,93541,25.4,318386421,0.2938
2014,Alzheimer's disease,Texas,6772,30,26977142,0.251
2014,Alzheimer's disease,Tennessee,2672,38.1,6540826,0.4085
2014,Alzheimer's disease,South Dakota,434,36.2,849088,0.5111
2014,Alzheimer's disease,South Carolina,1938,37.4,4823793,0.4018
2014,Alzheimer's disease,Rhode Island,403,25.9,1056017,0.3816
2014,Alzheimer's disease,Pennsylvania,3486,18.3,12789101,0.2726
2014,Alzheimer's disease,Oregon,1411,28.5,3964106,0.3559
2014,Alzheimer's disease,Oklahoma,1227,28.9,3878367,0.3164
2014,Alzheimer's disease,Ohio,4083,27.7,11602973,0.3519
2014,Alzheimer's disease,North Dakota,364,36.2,737382,0.4936
2014,Alzheimer's disease,North Carolina,3246,30.5,9933944,0.3268
2014,Alzheimer's disease,New York,2639,10.7,19656330,0.1343
2014,Alzheimer's disease,New Mexico,442,18.9,2090342,0.2114
2014,Alzheimer's disease,New Jersey,1962,17.4,8866780,0.2213
2014,Alzheimer's disease,New Hampshire,396,24,1333223,0.297
2014,Alzheimer's disease,Nevada,606,23.8,2819012,0.215
2014,Alzheimer's disease,Nebraska,515,21.9,1879522,0.274
2014,Alzheimer's disease,Montana,253,19.2,1021891,0.2476
2014,Alzheimer's disease,Missouri,2053,27.4,6056293,0.339
2014,Alzheimer's disease,Mississippi,1098,35.2,2990623,0.3671
2014,Alzheimer's disease,Minnesota,1628,24.2,5451522,0.2986
2014,Alzheimer's disease,Michigan,3349,27,9930589,0.3372
2014,Alzheimer's disease,Massachusetts,1688,19,6763652,0.2496
2014,Alzheimer's disease,Maryland,934,14.5,5958165,0.1568
2014,Alzheimer's disease,Maine,434,22.7,1330760,0.3261
2014,Alzheimer's disease,Louisiana,1670,36,4644204,0.3596
2014,Alzheimer's disease,Kentucky,1523,32.1,4414483,0.345
2014,Alzheimer's disease,Kansas,790,21.9,2900896,0.2723
2014,Alzheimer's disease,Iowa,1313,29.6,3109504,0.4223
2014,Alzheimer's disease,Indiana,2204,29.4,6593533,0.3343
2014,Alzheimer's disease,Illinois,3266,21.9,12888962,0.2534
2014,Alzheimer's disease,Idaho,376,22.4,1631479,0.2305
2014,Alzheimer's disease,Hawaii,326,15,1414862,0.2304
2014,Alzheimer's disease,Georgia,2670,31.7,10069001,0.2652
2014,Alzheimer's disease,Florida,5874,18.8,19860330,0.2958
2014,Alzheimer's disease,District of Columbia,119,18.3,662513,0.1796
2014,Alzheimer's disease,Delaware,188,16.6,932596,0.2016
2014,Alzheimer's disease,Connecticut,923,18.4,3594783,0.2568
2014,Alzheimer's disease,Colorado,1364,27.4,5351218,0.2549
2014,Alzheimer's disease,California,12644,30.9,38625139,0.3274
2014,Alzheimer's disease,Arkansas,1193,34.8,2967726,0.402
2014,Alzheimer's disease,Arizona,2485,31.6,6733840,0.369
2014,Alzheimer's disease,Alaska,68,17.2,736307,0.0924
2014,Alzheimer's disease,Alabama,1885,35.3,4842481,0.3893
2014,All causes,Wyoming,4666,742.4,582548,8.0096
2014,All causes,Wisconsin,50291,712.1,5751974,8.7433
2014,All causes,West Virginia,22186,929.1,1849467,11.9959
2014,All causes,Washington,52099,672.9,7052439,7.3874
2014,All causes,Virginia,63598,717.5,8312076,7.6513
2014,All causes,Vermont,5623,694.8,625218,8.9937
2014,All causes,Utah,16719,709.6,2937399,5.6918
2014,All causes,United States,2626418,724.6,318386421,8.2492
2014,All causes,Texas,183912,745.3,26977142,6.8173
2014,All causes,Tennessee,64661,880,6540826,9.8858
2014,All causes,South Dakota,7507,710.4,849088,8.8413
2014,All causes,South Carolina,45454,829.1,4823793,9.4229
2014,All causes,Rhode Island,9770,700.9,1056017,9.2517
2014,All causes,Pennsylvania,128434,750.2,12789101,10.0425
2014,All causes,Oregon,34151,706.7,3964106,8.6151
2014,All causes,Oklahoma,38464,897.5,3878367,9.9176
2014,All causes,Ohio,114509,810,11602973,9.8689
2014,All causes,North Dakota,6184,692.7,737382,8.3864
2014,All causes,North Carolina,85367,775.9,9933944,8.5935
2014,All causes,New York,149944,636.5,19656330,7.6283
2014,All causes,New Mexico,17579,749.6,2090342,8.4096
2014,All causes,New Jersey,71316,665.7,8866780,8.0431
2014,All causes,New Hampshire,11516,706.2,1333223,8.6377
2014,All causes,Nevada,21793,749.2,2819012,7.7307
2014,All causes,Nebraska,15978,718.2,1879522,8.5011
2014,All causes,Montana,9381,732.1,1021891,9.18
2014,All causes,Missouri,58320,807,6056293,9.6297
2014,All causes,Mississippi,30557,937.6,2990623,10.2176
2014,All causes,Minnesota,41445,647,5451522,7.6025
2014,All causes,Michigan,93914,783.7,9930589,9.457
2014,All causes,Massachusetts,55200,663,6763652,8.1613
2014,All causes,Maryland,45867,699.5,5958165,7.6982
2014,All causes,Maine,13510,739,1330760,10.1521
2014,All causes,Louisiana,43869,894.2,4644204,9.446
2014,All causes,Kentucky,44838,906.3,4414483,10.157
2014,All causes,Kansas,25793,759.3,2900896,8.8914
2014,All causes,Iowa,29190,722.9,3109504,9.3873
2014,All causes,Indiana,60940,822.3,6593533,9.2424
2014,All causes,Illinois,105293,726,12888962,8.1692
2014,All causes,Idaho,12613,723.8,1631479,7.731
2014,All causes,Hawaii,10767,588.7,1414862,7.6099
2014,All causes,Georgia,76887,801.9,10069001,7.636
2014,All causes,Florida,185956,662,19860330,9.3632
2014,All causes,District of Columbia,4723,743.8,662513,7.1289
2014,All causes,Delaware,8260,734,932596,8.857
2014,All causes,Connecticut,29860,646.5,3594783,8.3065
2014,All causes,Colorado,35237,664.4,5351218,6.5849
2014,All causes,California,245929,605.7,38625139,6.3671
2014,All causes,Arkansas,30467,883.7,2967726,10.2661
2014,All causes,Arizona,51538,661.7,6733840,7.6536
2014,All causes,Alaska,4128,736.8,736307,5.6064
2014,All causes,Alabama,50215,909.1,4842481,10.3697
2013,Unintentional injuries,Wyoming,325,55.2,582123,0.5583
2013,Unintentional injuries,Wisconsin,2969,46.8,5736952,0.5175
2013,Unintentional injuries,West Virginia,1395,71.7,1853873,0.7525
2013,Unintentional injuries,Washington,2826,38.7,6962906,0.4059
2013,Unintentional injuries,Virginia,2951,34.9,8253053,0.3576
2013,Unintentional injuries,Vermont,352,49.6,626212,0.5621
2013,Unintentional injuries,Utah,1103,43.4,2897927,0.3806
2013,Unintentional injuries,United States,130557,39.4,316057727,0.4131
2013,Unintentional injuries,Texas,9395,37,26489464,0.3547
2013,Unintentional injuries,Tennessee,3540,52.7,6493432,0.5452
2013,Unintentional injuries,South Dakota,425,46.7,842270,0.5046
2013,Unintentional injuries,South Carolina,2287,46.6,4764153,0.48
2013,Unintentional injuries,Rhode Island,537,45.3,1055122,0.5089
2013,Unintentional injuries,Pennsylvania,6359,44.9,12776621,0.4977
2013,Unintentional injuries,Oregon,1755,40.1,3922908,0.4474
2013,Unintentional injuries,Oklahoma,2474,62.7,3853205,0.6421
2013,Unintentional injuries,Ohio,5497,45,11576576,0.4748
2013,Unintentional injuries,North Dakota,326,41.7,721999,0.4515
2013,Unintentional injuries,North Carolina,4324,42.7,9843599,0.4393
2013,Unintentional injuries,New York,5927,27.8,19628043,0.302
2013,Unintentional injuries,New Mexico,1245,59,2092792,0.5949
2013,Unintentional injuries,New Jersey,3028,31.8,8858362,0.3418
2013,Unintentional injuries,New Hampshire,619,42.5,1326408,0.4667
2013,Unintentional injuries,Nevada,1184,41.9,2776972,0.4264
2013,Unintentional injuries,Nebraska,703,34.9,1865414,0.3769
2013,Unintentional injuries,Montana,623,57.7,1013564,0.6147
2013,Unintentional injuries,Missouri,2981,47,6040658,0.4935
2013,Unintentional injuries,Mississippi,1692,55.6,2988797,0.5661
2013,Unintentional injuries,Minnesota,2405,40.1,5413693,0.4442
2013,Unintentional injuries,Michigan,4225,40.1,9913349,0.4262
2013,Unintentional injuries,Massachusetts,2393,32.5,6713944,0.3564
2013,Unintentional injuries,Maryland,1732,27.9,5923704,0.2924
2013,Unintentional injuries,Maine,644,42.6,1328196,0.4849
2013,Unintentional injuries,Louisiana,2333,50.5,4624577,0.5045
2013,Unintentional injuries,Kentucky,2513,55.7,4404817,0.5705
2013,Unintentional injuries,Kansas,1359,44.4,2893510,0.4697
2013,Unintentional injuries,Iowa,1422,40,3093078,0.4597
2013,Unintentional injuries,Indiana,2898,43.1,6568367,0.4412
2013,Unintentional injuries,Illinois,4511,33.6,12898269,0.3497
2013,Unintentional injuries,Idaho,776,47.7,1611530,0.4815
2013,Unintentional injuries,Hawaii,467,30.1,1408453,0.3316
2013,Unintentional injuries,Georgia,3727,38.3,9973326,0.3737
2013,Unintentional injuries,Florida,8736,39.1,19563166,0.4466
2013,Unintentional injuries,District of Columbia,216,33.6,650431,0.3321
2013,Unintentional injuries,Delaware,412,42.9,923638,0.4461
2013,Unintentional injuries,Connecticut,1582,39.3,3594915,0.4401
2013,Unintentional injuries,Colorado,2422,46.4,5270482,0.4595
2013,Unintentional injuries,California,11538,29.2,38280824,0.3014
2013,Unintentional injuries,Arkansas,1373,44.8,2959549,0.4639
2013,Unintentional injuries,Arizona,3349,48.6,6634999,0.5047
2013,Unintentional injuries,Alaska,353,52.5,737045,0.4789
2013,Unintentional injuries,Alabama,2329,47.2,4830460,0.4821
2013,Suicide,Wyoming,129,21.5,582123,0.2216
2013,Suicide,Wisconsin,850,14.4,5736952,0.1482
2013,Suicide,West Virginia,323,16.4,1853873,0.1742
2013,Suicide,Washington,1027,14.1,6962906,0.1475
2013,Suicide,Virginia,1072,12.5,8253053,0.1299
2013,Suicide,Vermont,112,16.8,626212,0.1789
2013,Suicide,Utah,579,21.4,2897927,0.1998
2013,Suicide,United States,41149,12.6,316057727,0.1302
2013,Suicide,Texas,3059,11.7,26489464,0.1155
2013,Suicide,Tennessee,1030,15.4,6493432,0.1586
2013,Suicide,South Dakota,147,18,842270,0.1745
2013,Suicide,South Carolina,696,14,4764153,0.1461
2013,Suicide,Rhode Island,132,12.2,1055122,0.1251
2013,Suicide,Pennsylvania,1788,13.4,12776621,0.1399
2013,Suicide,Oregon,698,16.8,3922908,0.1779
2013,Suicide,Oklahoma,665,17.2,3853205,0.1726
2013,Suicide,Ohio,1526,12.9,11576576,0.1318
2013,Suicide,North Dakota,128,17.3,721999,0.1773
2013,Suicide,North Carolina,1284,12.6,9843599,0.1304
2013,Suicide,New York,1687,8.1,19628043,0.0859
2013,Suicide,New Mexico,431,20.3,2092792,0.2059
2013,Suicide,New Jersey,757,8,8858362,0.0855
2013,Suicide,New Hampshire,185,12.8,1326408,0.1395
2013,Suicide,Nevada,541,18.6,2776972,0.1948
2013,Suicide,Nebraska,220,11.6,1865414,0.1179
2013,Suicide,Montana,243,23.7,1013564,0.2397
2013,Suicide,Missouri,960,15.6,6040658,0.1589
2013,Suicide,Mississippi,388,13,2988797,0.1298
2013,Suicide,Minnesota,678,12.1,5413693,0.1252
2013,Suicide,Michigan,1295,12.9,9913349,0.1306
2013,Suicide,Massachusetts,572,8.2,6713944,0.0852
2013,Suicide,Maryland,569,9.2,5923704,0.0961
2013,Suicide,Maine,245,17.4,1328196,0.1845
2013,Suicide,Louisiana,583,12.4,4624577,0.1261
2013,Suicide,Kentucky,701,15.6,4404817,0.1591
2013,Suicide,Kansas,425,14.7,2893510,0.1469
2013,Suicide,Iowa,447,14.4,3093078,0.1445
2013,Suicide,Indiana,944,14.3,6568367,0.1437
2013,Suicide,Illinois,1321,9.9,12898269,0.1024
2013,Suicide,Idaho,308,19.2,1611530,0.1911
2013,Suicide,Hawaii,171,11.8,1408453,0.1214
2013,Suicide,Georgia,1212,12,9973326,0.1215
2013,Suicide,Florida,2928,13.8,19563166,0.1497
2013,Suicide,District of Columbia,38,5.7,650431,0.0584
2013,Suicide,Delaware,122,12.5,923638,0.1321
2013,Suicide,Connecticut,330,8.7,3594915,0.0918
2013,Suicide,Colorado,1007,18.6,5270482,0.1911
2013,Suicide,California,4025,10.2,38280824,0.1051
2013,Suicide,Arkansas,516,17.3,2959549,0.1744
2013,Suicide,Arizona,1163,17.5,6634999,0.1753
2013,Suicide,Alaska,171,23.2,737045,0.232
2013,Suicide,Alabama,721,14.4,4830460,0.1493
2013,Stroke,Wyoming,213,35.1,582123,0.3659
2013,Stroke,Wisconsin,2536,36,5736952,0.442
2013,Stroke,West Virginia,983,40.7,1853873,0.5302
2013,Stroke,Washington,2652,35.5,6962906,0.3809
2013,Stroke,Virginia,3287,38.6,8253053,0.3983
2013,Stroke,Vermont,260,31.7,626212,0.4152
2013,Stroke,Utah,836,38.2,2897927,0.2885
2013,Stroke,United States,128978,36.2,316057727,0.4081
2013,Stroke,Texas,9283,40.2,26489464,0.3504
2013,Stroke,Tennessee,3157,44.4,6493432,0.4862
2013,Stroke,South Dakota,418,38,842270,0.4963
2013,Stroke,South Carolina,2508,47.6,4764153,0.5264
2013,Stroke,Rhode Island,397,27.7,1055122,0.3763
2013,Stroke,Pennsylvania,6604,37.2,12776621,0.5169
2013,Stroke,Oregon,1775,37.3,3922908,0.4525
2013,Stroke,Oklahoma,1880,44.5,3853205,0.4879
2013,Stroke,Ohio,5690,39.9,11576576,0.4915
2013,Stroke,North Dakota,306,32.4,721999,0.4238
2013,Stroke,North Carolina,4503,42.4,9843599,0.4575
2013,Stroke,New York,6176,26.3,19628043,0.3147
2013,Stroke,New Mexico,689,30,2092792,0.3292
2013,Stroke,New Jersey,3456,32.4,8858362,0.3901
2013,Stroke,New Hampshire,441,27.6,1326408,0.3325
2013,Stroke,Nevada,905,33.3,2776972,0.3259
2013,Stroke,Nebraska,820,36.4,1865414,0.4396
2013,Stroke,Montana,480,37.6,1013564,0.4736
2013,Stroke,Missouri,2935,40.6,6040658,0.4859
2013,Stroke,Mississippi,1500,47.2,2988797,0.5019
2013,Stroke,Minnesota,2073,32,5413693,0.3829
2013,Stroke,Michigan,4373,36.3,9913349,0.4411
2013,Stroke,Massachusetts,2354,27.7,6713944,0.3506
2013,Stroke,Maryland,2315,36.1,5923704,0.3908
2013,Stroke,Maine,620,33.4,1328196,0.4668
2013,Stroke,Louisiana,2098,44,4624577,0.4537
2013,Stroke,Kentucky,1990,41.7,4404817,0.4518
2013,Stroke,Kansas,1320,38.1,2893510,0.4562
2013,Stroke,Iowa,1409,33.9,3093078,0.4555
2013,Stroke,Indiana,2996,40.7,6568367,0.4561
2013,Stroke,Illinois,5294,36.7,12898269,0.4104
2013,Stroke,Idaho,598,35.4,1611530,0.3711
2013,Stroke,Hawaii,634,34.9,1408453,0.4501
2013,Stroke,Georgia,3694,41.4,9973326,0.3704
2013,Stroke,Florida,8698,30.6,19563166,0.4446
2013,Stroke,District of Columbia,187,30.1,650431,0.2875
2013,Stroke,Delaware,409,37,923638,0.4428
2013,Stroke,Connecticut,1348,28.3,3594915,0.375
2013,Stroke,Colorado,1588,32,5270482,0.3013
2013,Stroke,California,13698,34.9,38280824,0.3578
2013,Stroke,Arkansas,1637,47.6,2959549,0.5531
2013,Stroke,Arizona,2162,28.6,6634999,0.3258
2013,Stroke,Alaska,189,40.7,737045,0.2564
2013,Stroke,Alabama,2604,48.1,4830460,0.5391
2013,Kidney disease,Wyoming,56,9.4,582123,0.0962
2013,Kidney disease,Wisconsin,993,14,5736952,0.1731
2013,Kidney disease,West Virginia,450,18.6,1853873,0.2427
2013,Kidney disease,Washington,461,6.1,6962906,0.0662
2013,Kidney disease,Virginia,1547,18,8253053,0.1874
2013,Kidney disease,Vermont,30,3.8,626212,0.0479
2013,Kidney disease,Utah,312,14.1,2897927,0.1077
2013,Kidney disease,United States,47112,13.2,316057727,0.1491
2013,Kidney disease,Texas,3722,15.9,26489464,0.1405
2013,Kidney disease,Tennessee,1068,14.8,6493432,0.1645
2013,Kidney disease,South Dakota,64,5.9,842270,0.076
2013,Kidney disease,South Carolina,869,16,4764153,0.1824
2013,Kidney disease,Rhode Island,149,10.4,1055122,0.1412
2013,Kidney disease,Pennsylvania,2767,15.7,12776621,0.2166
2013,Kidney disease,Oregon,327,6.9,3922908,0.0834
2013,Kidney disease,Oklahoma,606,14.4,3853205,0.1573
2013,Kidney disease,Ohio,1985,14,11576576,0.1715
2013,Kidney disease,North Dakota,117,12.9,721999,0.1621
2013,Kidney disease,North Carolina,1780,16.6,9843599,0.1808
2013,Kidney disease,New York,2285,9.7,19628043,0.1164
2013,Kidney disease,New Mexico,302,13.2,2092792,0.1443
2013,Kidney disease,New Jersey,1400,13.2,8858362,0.158
2013,Kidney disease,New Hampshire,175,11,1326408,0.1319
2013,Kidney disease,Nevada,370,13.3,2776972,0.1332
2013,Kidney disease,Nebraska,222,10,1865414,0.119
2013,Kidney disease,Montana,130,10.3,1013564,0.1283
2013,Kidney disease,Missouri,1305,18,6040658,0.216
2013,Kidney disease,Mississippi,731,22.8,2988797,0.2446
2013,Kidney disease,Minnesota,653,10.2,5413693,0.1206
2013,Kidney disease,Michigan,1660,13.9,9913349,0.1675
2013,Kidney disease,Massachusetts,1261,15.1,6713944,0.1878
2013,Kidney disease,Maryland,737,11.4,5923704,0.1244
2013,Kidney disease,Maine,252,13.6,1328196,0.1897
2013,Kidney disease,Louisiana,1108,23.1,4624577,0.2396
2013,Kidney disease,Kentucky,991,20.5,4404817,0.225
2013,Kidney disease,Kansas,594,17.4,2893510,0.2053
2013,Kidney disease,Iowa,369,8.8,3093078,0.1193
2013,Kidney disease,Indiana,1352,18.4,6568367,0.2058
2013,Kidney disease,Illinois,2444,17.1,12898269,0.1895
2013,Kidney disease,Idaho,148,8.8,1611530,0.0918
2013,Kidney disease,Hawaii,209,11.3,1408453,0.1484
2013,Kidney disease,Georgia,1652,18.1,9973326,0.1656
2013,Kidney disease,Florida,3130,11.1,19563166,0.16
2013,Kidney disease,District of Columbia,54,8.8,650431,0.083
2013,Kidney disease,Delaware,178,16,923638,0.1927
2013,Kidney disease,Connecticut,565,11.9,3594915,0.1572
2013,Kidney disease,Colorado,450,9,5270482,0.0854
2013,Kidney disease,California,2840,7.2,38280824,0.0742
2013,Kidney disease,Arkansas,762,22,2959549,0.2575
2013,Kidney disease,Arizona,374,4.9,6634999,0.0564
2013,Kidney disease,Alaska,49,10.1,737045,0.0665
2013,Kidney disease,Alabama,1057,19.3,4830460,0.2188
2013,Influenza and pneumonia,Wyoming,112,18.4,582123,0.1924
2013,Influenza and pneumonia,Wisconsin,1125,15.6,5736952,0.1961
2013,Influenza and pneumonia,West Virginia,481,20.2,1853873,0.2595
2013,Influenza and pneumonia,Washington,768,10.1,6962906,0.1103
2013,Influenza and pneumonia,Virginia,1442,17,8253053,0.1747
2013,Influenza and pneumonia,Vermont,77,9.3,626212,0.123
2013,Influenza and pneumonia,Utah,413,18.6,2897927,0.1425
2013,Influenza and pneumonia,United States,56979,15.9,316057727,0.1803
2013,Influenza and pneumonia,Texas,3339,14.4,26489464,0.1261
2013,Influenza and pneumonia,Tennessee,1564,22.1,6493432,0.2409
2013,Influenza and pneumonia,South Dakota,184,16.2,842270,0.2185
2013,Influenza and pneumonia,South Carolina,747,14.2,4764153,0.1568
2013,Influenza and pneumonia,Rhode Island,195,12.9,1055122,0.1848
2013,Influenza and pneumonia,Pennsylvania,2884,16.2,12776621,0.2257
2013,Influenza and pneumonia,Oregon,496,10.4,3922908,0.1264
